interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
52,0,1,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",20640.0,1376.0,[],0.0,[],0.0,0,0.0,[]
53,5,5,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20700.0,1380.0,"[5771.7453475711245, 1500.0, 2350.205125603954, 910.2971298140504, 1819.7538359052155]",2470.400287778869,"[1.1408504000000002, 0.10625549333333331, 0.05368671999999999, 0.1107294, 0.07717503999999999]",0.2977394106666667,5,100.0,"[22, 32, 31, 33, 31]"
54,3,2,"[1425.0, 735.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20010.0,1429.2857142857142,"[2400.0, 1044.2375030211767, 2571.562245859608]",2005.2665829602618,"[0.18454900000000002, 0.05704234666666666, 0.111848]",0.11781311555555556,3,100.0,"[31, 34, 31]"
55,0,1,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20700.0,1380.0,[],0.0,[],0.0,0,0.0,[]
56,1,2,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,[2588.364060418263],2588.364060418263,[0.1342176],0.1342176,1,100.0,[33]
57,2,1,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20040.0,1336.0,"[2638.5382833897124, 2065.041580893072]",2351.7899321413925,"[0.2013264, 0.29947308]",0.25039974,2,100.0,"[33, 35]"
58,0,0,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20040.0,1336.0,[],0.0,[],0.0,0,0.0,[]
59,0,0,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20040.0,1336.0,[],0.0,[],0.0,0,0.0,[]
60,1,1,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20040.0,1336.0,[7132.644193412862],7132.644193412862,[0.1578450933333333],0.1578450933333333,1,100.0,[24]
61,2,2,"[735.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1514.4713328369323]",19319.471332836933,1287.9647555224622,"[957.7196934224314, 4639.068484538688]",2798.3940889805594,"[0.05704234666666666, 0.06039792]",0.05872013333333333,2,100.0,"[39, 31]"
62,0,0,"[735.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19320.0,1288.0,[],0.0,[],0.0,0,0.0,[]
63,2,3,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,"[2536.1597992390766, 2906.9288523422592]",2721.544325790668,"[0.0, 0.10737407999999998]",0.05368703999999999,2,100.0,"[38, 36]"
64,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,[2768.2982840577456],2768.2982840577456,[0.06330252],0.06330252,1,100.0,[37]
65,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20730.0,1295.625,[1032.2819326409412],1032.2819326409412,[0.03523212],0.03523212,1,100.0,[43]
66,2,3,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21420.0,1338.75,"[7951.792149373594, 3606.1665631265714]",5778.979356250083,"[0.5704252000000001, 0.32212208]",0.44627364,2,100.0,"[27, 37]"
67,1,1,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21420.0,1338.75,[1733.1297509655114],1733.1297509655114,[0.03837768],0.03837768,1,100.0,[42]
68,2,1,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21420.0,1428.0,"[8349.627665969194, 1364.672853545294]",4857.1502597572435,"[0.5704252000000001, 0.028783259999999998]",0.29960423,2,100.0,"[27, 43]"
69,1,2,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",21390.0,1336.875,[1691.8850173440362],1691.8850173440362,[0.0],0.0,1,100.0,[44]
70,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,[1847.6480327622417],1847.6480327622417,[0.32275116],0.32275116,1,100.0,[44]
71,2,1,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1332.0,"[1086.6560317573333, 5211.839307823719]",3149.247669790526,"[0.0, 0.24159155999999996]",0.12079577999999998,2,100.0,"[46, 36]"
72,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19980.0,1332.0,[4699.7832760307],4699.7832760307,[0.19461554666666667],0.19461554666666667,1,100.0,[38]
73,2,3,"[735.0, 1424.5457930007447, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20669.545793000747,1291.8466120625467,"[2170.1425837395227, 2004.1934949548238]",2087.1680393471734,"[0.09479112, 0.05284804]",0.07381958,2,100.0,"[45, 45]"
74,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20670.0,1291.875,[600.0],600.0,[0.12806589333333332],0.12806589333333332,1,100.0,[49]
75,3,2,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 1515.0]",19950.0,1330.0,"[6506.9165356546055, 1500.0, 5853.502844715734]",4620.139793456779,"[0.30618366666666674, 0.0391468, 0.01565866666666666]",0.12032971111111113,3,100.0,"[37, 47, 38]"
76,1,2,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19950.0,1246.875,[880.1123462729412],880.1123462729412,[0.01761606],0.01761606,1,100.0,[50]
77,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19950.0,1246.875,[7079.541674852708],7079.541674852708,[0.0],0.0,1,100.0,[38]
78,3,2,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19260.0,1284.0,"[1429.8194030417644, 3926.056024410463, 2442.9380503702228]",2599.6044926074833,"[0.03837768, 0.05172964000000001, 0.053547199999999996]",0.047884840000000005,3,100.0,"[50, 44, 47]"
79,1,3,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1248.75,[5502.829590925334],5502.829590925334,[0.0],0.0,1,100.0,[42]
80,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1248.75,[6907.509768970263],6907.509768970263,[0.1342176],0.1342176,1,100.0,[39]
81,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",19979.471332836933,1248.7169583023083,[3607.3314292362375],3607.3314292362375,[0.07046405333333333],0.07046405333333333,1,100.0,[47]
82,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1248.75,[918.1679549099412],918.1679549099412,[0.03523212],0.03523212,1,100.0,[54]
83,1,1,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19260.0,1203.75,[1857.559616897144],1857.559616897144,[0.15756570666666664],0.15756570666666664,1,100.0,[52]
84,1,1,"[735.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",19289.471332836933,1205.5919583023083,[2011.7327801897907],2011.7327801897907,[0.08053052],0.08053052,1,100.0,[53]
85,1,1,"[735.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",19289.471332836933,1205.5919583023083,[765.557254804804],765.557254804804,[0.08668217333333333],0.08668217333333333,1,100.0,[57]
86,1,0,"[735.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19290.0,1286.0,[5782.558669463613],5782.558669463613,[0.04026528],0.04026528,1,100.0,[46]
