cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
100.0,29.2284,3.0,0.0,0.0,0.0,100.0,268.4352,2.0,0.0,0.0,0.0,100.0,325.16679999999997,4.0,100.0,100.6632,2.0,100.0,686.4668666666668,2.0,100.0,67.1088,2.0,100.0,67.10839999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,973.7765333333333,8.0,100.0,244.66713333333328,3.0,0.0,0.0,0.0,100.0,298.49406666666664,3.0,100.0,0.0,2.0
100.0,27.96146666666667,3.0,0.0,0.0,0.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,358.6078666666666,4.0,100.0,22.3696,2.0,100.0,367.3502666666667,2.0,100.0,100.6632,2.0,100.0,72.70093333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1033.1956,8.0,100.0,254.4540666666667,3.0,0.0,0.0,0.0,100.0,294.3,3.0,100.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,369.0984,2.0,0.0,0.0,0.0,100.0,343.00739999999996,4.0,100.0,125.829,3.0,100.0,265.289,2.0,100.0,22.3696,2.0,100.0,75.49719999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,835.3648000000001,8.0,100.0,268.435,3.0,0.0,0.0,0.0,100.0,360.0103333333334,5.0,100.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,1157.6274666666666,2.0,0.0,0.0,0.0,100.0,342.3740666666667,4.0,100.0,170.56820000000002,3.0,100.0,173.3644,1.0,0.0,0.0,0.0,100.0,75.49719999999999,1.0,0.0,0.0,0.0,100.0,111.1484,1.0,100.0,864.7248666666667,8.0,100.0,269.134,3.0,0.0,0.0,0.0,100.0,458.2264666666667,7.0,100.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,167.772,2.0,0.0,0.0,0.0,100.0,351.79613333333333,4.0,100.0,170.56820000000002,3.0,100.0,100.6632,2.0,0.0,0.0,0.0,100.0,77.5942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1124.0720000000001,8.0,100.0,335.544,3.0,0.0,0.0,0.0,100.0,487.76160000000004,7.0,100.0,80.73986666666669,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,536.8704,2.0,0.0,0.0,0.0,99.97517994539588,359.65906666666666,4.0,100.0,128.6252,3.0,100.0,150.9948,2.0,0.0,0.0,0.0,100.0,69.2056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,1270.873,8.0,100.0,427.8186,3.0,0.0,0.0,0.0,100.0,492.8296666666666,7.0,99.97517994539588,90.177,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,738.197,2.0,0.0,0.0,0.0,100.0,496.0942666666667,4.0,100.0,134.2176,3.0,100.0,150.9948,2.0,0.0,0.0,0.0,100.0,267.0366,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2264.2242666666666,6.0,100.0,419.43,3.0,0.0,0.0,0.0,100.0,481.64466666666664,7.0,100.0,88.07973333333334,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,352.32120000000003,2.0,0.0,0.0,0.0,99.97517994539588,478.8746666666667,4.0,100.0,268.4352,3.0,100.0,184.5492,2.0,0.0,0.0,0.0,100.0,562.7346666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1308.6224666666665,4.0,100.0,455.7806,3.0,0.0,0.0,0.0,100.0,454.9063333333334,7.0,100.0,108.00293333333333,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.1036,2.0,0.0,0.0,0.0,99.97517994539588,386.55213333333336,4.0,100.0,248.8618,3.0,100.0,218.1036,2.0,0.0,0.0,0.0,100.0,308.97933333333333,3.0,100.0,268.4352,2.0,100.0,29.621666666666673,3.0,0.0,0.0,0.0,100.0,332.7478,3.0,0.0,0.0,0.0,100.0,565.8804,7.0,100.0,106.95439999999999,3.0
100.0,98.99153333333334,1.0,0.0,0.0,0.0,100.0,134.2176,2.0,0.0,0.0,0.0,100.0,274.72646666666674,3.0,100.0,499.1218,2.0,100.0,268.4352,2.0,0.0,0.0,0.0,100.0,225.09366666666662,1.0,0.0,0.0,0.0,99.97517994539588,174.93626666666665,7.0,100.0,168.47066666666663,3.0,100.0,377.487,3.0,0.0,0.0,0.0,100.0,411.7402,5.0,100.0,0.0,2.0
100.0,100.29406666666667,1.0,0.0,0.0,0.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,269.13426666666675,3.0,100.0,455.08166666666676,5.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,159.38313333333332,1.0,0.0,0.0,0.0,100.0,200.05826666666667,10.0,100.0,313.1741333333334,3.0,100.0,321.563,3.0,0.0,0.0,0.0,100.0,486.53866666666676,5.0,100.0,0.0,2.0
100.0,104.20166666666668,1.0,0.0,0.0,0.0,100.0,100.6632,2.0,0.0,0.0,0.0,100.0,272.62946666666676,3.0,100.0,471.15966666666674,2.0,100.0,369.0984,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,228.54486666666668,8.0,100.0,348.82526666666666,5.0,100.0,664.0973333333333,5.0,0.0,0.0,0.0,100.0,448.78999999999996,5.0,100.0,0.0,2.0
100.0,76.1972,1.0,0.0,0.0,0.0,100.0,117.4404,2.0,0.0,0.0,0.0,100.0,289.4064,3.0,100.0,486.5389333333335,2.0,100.0,1157.6274666666666,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,129.19233333333335,8.0,100.0,264.93926666666664,5.0,99.97517994539588,778.7415333333332,5.0,0.0,0.0,0.0,100.0,364.20480000000003,5.0,100.0,0.0,2.0
100.0,85.9662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,292.9018,6.0,100.0,499.1218,2.0,100.0,167.772,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,162.8342,8.0,100.0,238.37513333333334,5.0,100.0,749.3813333333333,5.0,0.0,0.0,0.0,100.0,536.8702,5.0,100.0,0.0,2.0
100.0,92.47886666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,100.0,553.6476,2.0,100.0,536.8704,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.35573333333333,8.0,100.0,222.99606666666668,5.0,100.0,728.4096666666667,5.0,0.0,0.0,0.0,100.0,459.9746,5.0,100.0,0.0,2.0
100.0,121.1346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,973.0777333333333,3.0,100.0,0.0,3.0,100.0,461.3726,2.0,100.0,738.197,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,126.00286666666666,8.0,100.0,105.55626666666666,3.0,100.0,728.4099333333334,5.0,0.0,0.0,0.0,100.0,461.37280000000004,5.0,100.0,145.4024,2.0
100.0,168.47066666666663,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,805.3058666666667,3.0,100.0,0.0,3.0,100.0,448.7898,2.0,100.0,352.32120000000003,2.0,100.0,168.47066666666663,3.0,0.0,0.0,0.0,100.0,78.29360000000001,2.0,100.0,57.23373333333333,6.0,100.0,111.8476,3.0,100.0,668.2915333333333,5.0,0.0,0.0,0.0,100.0,448.78979999999996,5.0,100.0,67.1088,2.0
100.0,313.1741333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,624.9507333333332,3.0,0.0,0.0,0.0,100.0,450.1882666666667,2.0,100.0,218.1036,2.0,100.0,313.1741333333334,3.0,0.0,0.0,0.0,100.0,33.5544,2.0,100.0,199.75226666666666,7.0,100.0,115.3428,3.0,99.97517994539588,680.8743333333332,5.0,0.0,0.0,0.0,100.0,448.79,5.0,100.0,100.6632,2.0
100.0,205.5204,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,641.7282666666667,3.0,0.0,0.0,0.0,100.0,461.373,2.0,100.0,257.9488666666666,4.0,100.0,205.5204,3.0,0.0,0.0,0.0,99.97517994539588,201.32639999999998,3.0,100.0,57.8018,6.0,100.0,111.1486,3.0,100.0,821.3830666666668,6.0,0.0,0.0,0.0,100.0,416.63360000000006,5.0,0.0,0.0,0.0
100.0,130.0228,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,838.8603333333335,3.0,0.0,0.0,0.0,100.0,335.544,3.0,100.0,154.48973333333333,4.0,100.0,130.0228,3.0,0.0,0.0,0.0,100.0,360.7098,3.0,100.0,29.66546666666667,3.0,100.0,97.86666666666669,3.0,99.97517994539588,729.8074,6.0,0.0,0.0,0.0,100.0,443.1974,5.0,100.0,29.18493333333334,3.0
100.0,110.44946666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,721.42,3.0,0.0,0.0,0.0,100.0,427.8186,3.0,100.0,220.89946666666663,4.0,100.0,110.44946666666667,3.0,0.0,0.0,0.0,100.0,301.9896,3.0,100.0,30.01513333333334,3.0,100.0,98.5656,3.0,99.97517994539588,717.2248666666667,6.0,0.0,0.0,0.0,100.0,282.41606666666667,3.0,100.0,29.79646666666667,3.0
100.0,119.5372,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,671.0880666666666,3.0,100.0,39.146666666666654,1.0,99.97517994539588,515.3742,4.0,100.0,248.1624,4.0,100.0,119.5372,3.0,0.0,0.0,0.0,100.0,360.70980000000003,3.0,100.0,30.233466666666672,3.0,100.0,159.383,3.0,100.0,373.9907333333333,3.0,0.0,0.0,0.0,100.0,459.97486666666657,3.0,100.0,29.66546666666667,3.0
100.0,105.55626666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,767.5571333333334,3.0,100.0,65.71033333333331,1.0,100.0,552.7734,4.0,100.0,298.494,4.0,100.0,105.55626666666666,3.0,0.0,0.0,0.0,100.0,271.2314,1.0,0.0,0.0,0.0,100.0,234.88039999999998,3.0,100.0,370.4958,3.0,0.0,0.0,0.0,100.0,29.621666666666673,3.0,100.0,30.01513333333334,3.0
100.0,111.8476,3.0,100.0,1426.063,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.54486666666667,1.0,100.0,422.9248,4.0,100.0,416.6332666666667,4.0,100.0,111.8476,3.0,0.0,0.0,0.0,100.0,164.9758,1.0,0.0,0.0,0.0,100.0,221.59853333333334,3.0,100.0,505.4126000000001,3.0,0.0,0.0,0.0,100.0,295.17319999999995,6.0,0.0,0.0,0.0
100.0,115.3428,3.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.56353333333333,1.0,100.0,470.8098,4.0,100.0,234.8804,4.0,100.0,213.2098,4.0,0.0,0.0,0.0,100.0,159.3834,1.0,0.0,0.0,0.0,100.0,117.44013333333332,3.0,100.0,388.67113333333333,3.0,0.0,0.0,0.0,100.0,303.95513333333326,6.0,0.0,0.0,0.0
100.0,111.1486,3.0,100.0,1255.4948,3.0,100.0,39.146666666666654,1.0,0.0,0.0,0.0,100.0,40.54466666666666,1.0,100.0,415.4102,4.0,100.0,297.09593333333333,4.0,100.0,225.7928,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,115.3428,3.0,100.0,121.6344,1.0,0.0,0.0,0.0,100.0,192.0196666666667,6.0,0.0,0.0,0.0
100.0,97.86666666666669,3.0,100.0,1470.8021999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,301.9889999999999,4.0,100.0,343.9326,3.0,100.0,516.5976666666667,4.0,100.0,206.9184666666667,4.0,0.0,0.0,0.0,100.0,65.71033333333331,1.0,0.0,0.0,0.0,100.0,178.9568,1.0,0.0,0.0,0.0,100.0,168.47066666666663,3.0,100.0,331.87306666666666,9.0,0.0,0.0,0.0
100.0,98.5656,3.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,308.9797999999999,4.0,100.0,478.1502,3.0,100.0,117.43993333333336,2.0,100.0,207.6174,4.0,0.0,0.0,0.0,100.0,40.54486666666667,1.0,0.0,0.0,0.0,100.0,192.93779999999998,1.0,0.0,0.0,0.0,100.0,313.1741333333334,3.0,100.0,340.78546666666665,9.0,0.0,0.0,0.0
100.0,159.383,3.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,232.08406666666667,4.0,100.0,461.373,3.0,100.0,111.8474,2.0,100.0,254.4538,4.0,0.0,0.0,0.0,100.0,26.56353333333333,1.0,0.0,0.0,0.0,100.0,134.2176,1.0,0.0,0.0,0.0,100.0,205.5204,3.0,100.0,315.139,9.0,0.0,0.0,0.0
100.0,234.88039999999998,3.0,100.0,1177.2012,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,189.4419333333333,4.0,100.0,416.6338,3.0,100.0,1426.063,3.0,100.0,327.155,4.0,0.0,0.0,0.0,100.0,40.54466666666666,1.0,0.0,0.0,0.0,100.0,226.49220000000003,1.0,0.0,0.0,0.0,100.0,130.0228,3.0,100.0,279.4438666666667,9.0,0.0,0.0,0.0
100.0,221.59853333333334,3.0,100.0,1269.4758,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,226.4914666666666,4.0,100.0,402.6528,3.0,100.0,1311.4188000000001,3.0,100.0,448.09073333333333,4.0,100.0,1426.063,3.0,100.0,36.35026666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,110.44946666666667,3.0,100.0,436.42459999999994,9.0,0.0,0.0,0.0
100.0,117.44013333333332,3.0,100.0,1974.1186,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,196.4326,4.0,100.0,363.506,3.0,100.0,1255.4948,3.0,100.0,321.5627333333333,4.0,100.0,1311.4188000000001,3.0,100.0,36.35046666666667,1.0,100.0,265.6387333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,119.5372,3.0,100.0,353.1940000000001,9.0,0.0,0.0,0.0
100.0,115.3428,3.0,100.0,1730.8488,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,104.857,3.0,100.0,422.2262,3.0,100.0,1470.8021999999999,3.0,100.0,246.76420000000002,4.0,100.0,1379.2260666666666,5.0,100.0,71.3028,1.0,100.0,272.62933333333325,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,105.55626666666666,3.0,100.0,443.9831333333334,9.0,0.0,0.0,0.0
100.0,132.12006666666667,3.0,100.0,1623.8939999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,251.65766666666661,3.0,0.0,0.0,0.0,100.0,1311.4188000000001,3.0,100.0,241.1718666666667,4.0,100.0,1591.7375333333332,5.0,100.0,46.137,1.0,100.0,160.78126666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.8476,3.0,100.0,514.6309333333332,9.0,0.0,0.0,0.0
100.0,107.65339999999999,3.0,100.0,1507.1526,4.0,100.0,223.696,2.0,0.0,0.0,0.0,100.0,230.6862666666667,3.0,0.0,0.0,0.0,100.0,1311.4188000000001,3.0,100.0,239.07479999999998,4.0,100.0,1431.6550666666667,5.0,100.0,58.719800000000006,1.0,100.0,143.3049333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,115.3428,3.0,100.0,284.46920000000006,8.0,0.0,0.0,0.0
100.0,285.2122,3.0,100.0,1823.8226,4.0,100.0,268.4352,2.0,100.0,67.10839999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1177.2012,3.0,100.0,89.4784,1.0,100.0,1442.1408000000001,5.0,100.0,223.696,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.1486,3.0,100.0,229.46246666666667,8.0,0.0,0.0,0.0
100.0,376.0886,3.0,100.0,1736.4414,3.0,100.0,33.5544,2.0,100.0,72.70093333333334,1.0,0.0,0.0,0.0,100.0,128.62506666666664,2.0,100.0,1269.4758,3.0,100.0,117.4404,1.0,100.0,1341.4776,5.0,100.0,268.4352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.86666666666669,3.0,100.0,81.4824,5.0,0.0,0.0,0.0
100.0,608.1729333333333,6.0,100.0,1493.1718,3.0,100.0,0.0,2.0,100.0,75.49719999999999,1.0,0.0,0.0,0.0,100.0,120.23626666666664,2.0,100.0,1974.1186,3.0,100.0,134.2176,1.0,99.97517994539588,1417.6738666666665,5.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,223.696,2.0,0.0,0.0,0.0,100.0,98.5656,3.0,100.0,100.6632,2.0,0.0,0.0,0.0
99.97517994539588,682.2721999999999,6.0,100.0,1484.7831999999999,3.0,100.0,167.772,2.0,100.0,75.49719999999999,1.0,100.0,335.544,3.0,100.0,72.7008,2.0,100.0,1730.8488,3.0,100.0,64.3126,1.0,100.0,1974.1186,3.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,268.4352,2.0,0.0,0.0,0.0,100.0,159.383,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,538.268,6.0,100.0,1644.1666,3.0,100.0,67.1088,2.0,100.0,77.5942,1.0,100.0,427.8186,3.0,100.0,75.49706666666667,2.0,100.0,1356.158,3.0,0.0,0.0,0.0,100.0,1730.8488,3.0,100.0,167.772,2.0,100.0,184.549,1.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,234.88039999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,613.0663333333333,6.0,100.0,1434.4516,3.0,100.0,142.60586666666666,1.0,100.0,69.2056,1.0,100.0,419.43,3.0,100.0,114.64386666666668,2.0,100.0,1227.5328,3.0,100.0,499.1218,2.0,100.0,1356.158,3.0,100.0,67.1088,2.0,100.0,225.0938,1.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,221.59853333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,384.47693333333325,6.0,100.0,1392.5086000000001,3.0,100.0,98.56566666666669,1.0,100.0,82.4876,1.0,100.0,455.7806,3.0,100.0,92.27413333333331,2.0,100.0,1551.892,3.0,100.0,553.6476,2.0,100.0,1227.5328,3.0,100.0,100.6632,2.0,100.0,191.5394,1.0,100.0,167.772,2.0,0.0,0.0,0.0,100.0,117.44013333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,741.6915333333334,6.0,100.0,1632.9818,3.0,100.0,121.6344,1.0,100.0,81.08953333333334,1.0,100.0,332.7478,3.0,100.0,76.89526666666666,2.0,100.0,1736.4414,3.0,100.0,461.3726,2.0,100.0,1551.892,3.0,100.0,22.3696,2.0,100.0,340.4364666666666,4.0,100.0,67.1088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1414.8776666666665,3.0,0.0,0.0,0.0,100.0,125.82866666666669,1.0,100.0,0.0,2.0,100.0,377.487,3.0,0.0,0.0,0.0,100.0,1493.1718,3.0,100.0,448.7898,2.0,100.0,1736.4414,3.0,100.0,67.1088,2.0,100.0,132.12006666666667,3.0,100.0,279.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,708.8362666666667,6.0,100.0,402.65259999999995,3.0
100.0,167.772,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,321.563,3.0,0.0,0.0,0.0,100.0,1484.7831999999999,3.0,100.0,450.1882666666667,2.0,100.0,1493.1718,3.0,100.0,105.5042,1.0,100.0,107.65339999999999,3.0,100.0,215.30739999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,620.756,6.0,100.0,339.738,3.0
100.0,536.8704,2.0,0.0,0.0,0.0,100.0,39.146666666666654,1.0,100.0,0.0,2.0,100.0,343.9326,3.0,0.0,0.0,0.0,100.0,1644.1666,3.0,100.0,461.373,2.0,100.0,1484.7831999999999,3.0,100.0,110.71433333333331,1.0,100.0,99.96353333333334,3.0,100.0,346.7288,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,599.7844,6.0,100.0,343.93240000000003,3.0
100.0,738.197,2.0,0.0,0.0,0.0,100.0,401.2543333333333,4.0,100.0,0.0,2.0,100.0,478.1502,3.0,0.0,0.0,0.0,100.0,1434.4516,3.0,100.0,450.1881333333334,2.0,100.0,1644.1666,3.0,100.0,109.4118,1.0,100.0,103.459,3.0,100.0,293.601,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,532.6754,6.0,100.0,1279.2613333333334,6.0
100.0,352.32120000000003,2.0,0.0,0.0,0.0,100.0,468.3634666666667,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1392.5086000000001,3.0,0.0,0.0,0.0,100.0,1434.4516,3.0,100.0,108.76053333333334,1.0,100.0,96.46846666666666,3.0,100.0,371.8946,3.0,100.0,142.60586666666666,1.0,0.0,0.0,0.0,100.0,532.6758,6.0,100.0,1128.2668666666668,6.0
100.0,218.1036,2.0,0.0,0.0,0.0,100.0,445.99353333333335,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1632.9818,3.0,0.0,0.0,0.0,100.0,1392.5086000000001,3.0,100.0,115.2732,1.0,100.0,111.1486,3.0,100.0,164.9758,3.0,100.0,98.56566666666669,1.0,0.0,0.0,0.0,100.0,557.8414,6.0,100.0,926.9401333333333,6.0
100.0,134.2176,2.0,0.0,0.0,0.0,100.0,496.32526666666666,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1756.0146000000002,3.0,0.0,0.0,0.0,100.0,1632.9818,3.0,100.0,97.689,1.0,100.0,104.15793333333333,3.0,100.0,159.3834,3.0,100.0,121.6344,1.0,0.0,0.0,0.0,100.0,542.4624,6.0,100.0,970.2814666666668,6.0
100.0,33.5544,2.0,0.0,0.0,0.0,100.0,369.0980666666667,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1834.3084,3.0,0.0,0.0,0.0,100.0,1756.0146000000002,3.0,100.0,125.0422,1.0,100.0,0.0,2.0,100.0,173.3644,3.0,100.0,125.82866666666669,1.0,0.0,0.0,0.0,100.0,494.927,6.0,100.0,1121.2764000000002,6.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,413.83746666666667,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1937.767933333333,3.0,100.0,58.7202,2.0,100.0,1834.3084,3.0,100.0,93.78139999999999,1.0,100.0,0.0,2.0,100.0,260.91999999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,650.1163333333333,6.0,99.97517994539588,1181.3948666666665,6.0
