interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
43,2,8,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",22140.0,1383.75,"[3457.7782122030435, 2335.882071539956]",2896.8301418715,"[4.0964306399999995, 1.12211506]",2.60927285,2,100.0,"[22, 25]"
44,1,12,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",20639.471332836933,1289.9669583023083,[4742.318353975818],4742.318353975818,[0.0],0.0,1,100.0,[20]
45,4,14,"[1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",21390.0,1336.875,"[2375.07117591269, 5426.532925846473, 3660.1462228103237, 5079.775107387968]",4135.381357989363,"[4.639733659999999, 3.18934572, 2.5927751800000003, 4.372417939999999]",3.6985681249999995,4,100.0,"[25, 19, 23, 20]"
46,1,10,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 1515.0, 1515.0]",19980.0,1248.75,[2783.036636586926],2783.036636586926,[1.60166336],1.60166336,1,100.0,[24]
47,2,9,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1515.0, 1515.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 795.0, 795.0]",20699.471332836933,1293.7169583023083,"[2353.220039463093, 2028.776509091029]",2190.9982742770612,"[2.4428290599999998, 2.3931965]",2.4180127799999998,2,100.0,"[27, 27]"
48,1,7,"[1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",22110.0,1474.0,[3343.050911954382],3343.050911954382,[3.2684767666666668],3.2684767666666668,1,100.0,[24]
49,3,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0]",22080.0,1472.0,"[2086.61698191494, 3949.4214897403913, 4041.4788182356156]",3359.1724299636485,"[0.97950886, 1.3498019933333334, 0.5041518066666666]",0.9444875533333333,3,100.0,"[29, 25, 24]"
50,1,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0]",21360.0,1335.0,[1216.7771551304054],1216.7771551304054,[0.5555328399999999],0.5555328399999999,1,100.0,[31]
51,1,8,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20700.0,1380.0,[1915.1588333241423],1915.1588333241423,[0.50299988],0.50299988,1,100.0,[30]
52,1,12,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0]",22080.0,1380.0,[3135.609952922211],3135.609952922211,[3.0524692133333335],3.0524692133333335,1,100.0,[28]
53,1,9,"[1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0]",21390.0,1426.0,[2722.2923347707424],2722.2923347707424,[2.527691953333333],2.527691953333333,1,100.0,[29]
54,2,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 795.0, 1515.0, 1514.4713328369323, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",20669.471332836933,1291.8419583023083,"[1423.793099697949, 1977.832038510317]",1700.812569104133,"[1.2410920333333335, 2.1026018466666665]",1.67184694,2,100.0,"[33, 31]"
55,0,12,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0]",19980.0,1248.75,[],0.0,[],0.0,0,0.0,[]
56,3,10,"[1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0]",20699.471332836933,1293.7169583023083,"[1778.1266098517658, 6794.086475773579, 1801.0965146471044]",3457.7698667574828,"[1.8368221666666666, 10.32804504, 1.00551352]",4.390126908888888,3,100.0,"[33, 23, 33]"
57,3,7,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0]",20700.0,1293.75,"[3908.6836695082584, 3356.4529384282514, 3366.3300960204992]",3543.822234652336,"[1.1756550866666666, 3.572491453333333, 4.121596613333333]",2.9565810511111104,3,100.0,"[29, 31, 30]"
58,3,9,"[1425.0, 1425.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",20730.0,1382.0,"[3490.913753766152, 1715.18934883753, 1096.8387998706123]",2100.980634158098,"[0.9390525066666667, 1.4524850533333333, 0.07046424]",0.8206672666666668,3,100.0,"[30, 35, 37]"
59,3,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",20670.0,1291.875,"[3518.080178167506, 300.1322598933336, 2880.778890257414]",2232.9971094394177,"[1.9861404200000001, 0.26836428666666656, 3.1499170733333335]",1.8014739266666666,3,100.0,"[31, 38, 33]"
60,1,12,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",20010.0,1250.625,[1514.5722526908191],1514.5722526908191,[1.2171842866666664],1.2171842866666664,1,100.0,[37]
61,1,11,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,[916.3169587421175],916.3169587421175,[0.42152609333333335],0.42152609333333335,1,100.0,[38]
62,1,9,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0]",21360.0,1335.0,[1749.9762302566062],1749.9762302566062,[0.64494148],0.64494148,1,100.0,[38]
63,1,14,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1515.0, 795.0, 795.0, 1514.4713328369323, 795.0, 1515.0, 1515.0, 795.0]",19949.471332836933,1246.8419583023083,[3082.1341529902443],3082.1341529902443,[0.2744209066666667],0.2744209066666667,1,100.0,[35]
64,3,10,"[735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21420.0,1338.75,"[1994.4955139884482, 2804.89653179583, 1870.3378905741638]",2223.2433121194804,"[0.7579777399999998, 0.6017422400000001, 1.5983066866666666]",0.9860088888888888,3,100.0,"[39, 37, 38]"
65,1,7,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0]",21360.0,1335.0,[1689.5138782462677],1689.5138782462677,[0.8597589466666666],0.8597589466666666,1,100.0,[39]
66,2,9,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0]",20640.0,1290.0,"[2721.8376043109092, 2237.0888916080676]",2479.4632479594884,"[2.1231519666666663, 0.46528768]",1.294219823333333,2,100.0,"[39, 38]"
67,0,11,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",20640.0,1290.0,[],0.0,[],0.0,0,0.0,[]
68,3,12,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0]",20040.0,1252.5,"[955.805873415727, 5120.78447128153, 2235.8565978918996]",2770.8156475297187,"[0.13729342, 1.9459402399999997, 0.6824100133333333]",0.9218812244444443,3,100.0,"[43, 34, 39]"
69,4,12,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19950.0,1246.875,"[2751.1775160162747, 3090.860686294961, 2703.268071394464, 7106.306887105439]",3912.903290202785,"[0.66801218, 0.3271943466666667, 0.8668219999999998, 20.05156454666666]",5.478398268333332,4,100.0,"[40, 39, 39, 30]"
70,4,7,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1425.0,"[406.8851373977944, 1605.7263211629604, 3139.997493322476, 167.65710892403922]",1330.0665152018173,"[0.09860040666666665, 0.33805924, 1.86898008, 0.09101575999999999]",0.5991638716666666,4,100.0,"[45, 43, 39, 45]"
71,1,8,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",21390.0,1336.875,[1939.708222696038],1939.708222696038,[0.7207194666666665],0.7207194666666665,1,100.0,[42]
72,3,11,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1334.0,"[2775.298454732037, 1888.2310102025021, 868.2456326121388]",1843.9250325155597,"[1.15259364, 0.5303672, 0.2214588]",0.6348065466666667,3,100.0,"[41, 43, 45]"
73,1,10,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0]",19980.0,1248.75,[359.9943689736952],359.9943689736952,[0.1696235133333333],0.1696235133333333,1,100.0,[47]
74,1,10,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",19980.0,1248.75,[1089.0781019041544],1089.0781019041544,[1.0783538133333332],1.0783538133333332,1,100.0,[45]
75,3,9,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0]",21360.0,1335.0,"[3940.3966637403546, 966.555197474665, 1269.0897639233874]",2058.680541712802,"[1.478361333333333, 0.0, 2.0990377733333334]",1.1924663688888888,3,100.0,"[40, 46, 45]"
76,1,11,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",22080.0,1472.0,[2290.164155999673],2290.164155999673,[0.23075504666666666],0.23075504666666666,1,100.0,[45]
77,2,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",21360.0,1424.0,"[3289.336129081649, 1201.8660619595883]",2245.6010955206184,"[5.01680386, 1.532317293333333]",3.2745605766666666,2,100.0,"[44, 46]"
78,1,11,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 1515.0, 1515.0]",21360.0,1335.0,[4429.428602839233],4429.428602839233,[2.0669512400000003],2.0669512400000003,1,100.0,[42]
79,1,13,"[1425.0, 1425.0, 1425.0, 1425.0, 1424.5457930007447, 735.0, 735.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",21419.545793000747,1338.7216120625467,[2973.1746021755025],2973.1746021755025,[1.6598926533333331],1.6598926533333331,1,100.0,[46]
80,2,15,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 1514.4713328369323, 1515.0]",21359.471332836933,1334.9669583023083,"[3056.0075479562747, 1962.0625598816757]",2509.0350539189753,"[0.9154715066666668, 0.260464]",0.5879677533333334,2,100.0,"[45, 47]"
81,1,12,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0]",21360.0,1335.0,[3854.5290620697747],3854.5290620697747,[0.46724203333333325],0.46724203333333325,1,100.0,[45]
