cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
99.97517994539588,713.0305999999999,3.0,100.0,82.4876,1.0,0.0,0.0,0.0,100.0,750.6479999999999,4.0,100.0,75.49719999999999,1.0,100.0,450.1881333333334,2.0,100.0,654.3108000000001,1.0,100.0,288.00833333333327,2.0,100.0,0.0,2.0,100.0,254.4540666666667,3.0,100.0,0.0,2.0,100.0,27.96146666666667,3.0,100.0,222.2978,5.0,100.0,212.51093333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,402.6528,2.0,100.0,349.52453333333335,4.0,100.0,72.70093333333334,1.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,190.14146666666667,3.0,0.0,0.0,0.0,100.0,311.7758666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,654.3102666666667,4.0,100.0,184.54886666666667,3.0,0.0,0.0,0.0,100.0,75.49719999999999,1.0,100.0,506.11220000000003,1.0
100.0,198.53,3.0,100.0,269.134,3.0,100.0,258.6481333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,444.5958,2.0,100.0,325.75713333333334,4.0,100.0,78.99233333333332,1.0,100.0,0.0,2.0,100.0,570.4681333333333,4.0,100.0,77.5942,1.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,713.031,1.0
100.0,349.525,2.0,100.0,388.67179999999996,2.0,100.0,710.2348000000001,1.0,100.0,194.33579999999998,3.0,100.0,580.2111333333335,6.0,100.0,69.2056,1.0,100.0,75.49719999999999,1.0,0.0,0.0,0.0,100.0,304.78553333333326,4.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,525.6850666666667,2.0
100.0,553.6476,2.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,146.80033333333338,3.0,100.0,596.9882666666667,6.0,0.0,0.0,0.0,100.0,77.5942,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,651.5146,2.0,0.0,0.0,0.0,100.0,478.1502,1.0,100.0,158.33406666666667,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,924.1434666666667,2.0
100.0,201.326,3.0,100.0,69.2056,1.0,0.0,0.0,0.0,100.0,369.0984,2.0,100.0,0.0,2.0,100.0,503.316,2.0,100.0,85.28386666666668,1.0,100.0,0.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,673.8842,1.0,100.0,71.827,2.0,100.0,290.8046,3.0,0.0,0.0,0.0,100.0,721.4196,1.0
100.0,570.4248,2.0,100.0,82.4876,1.0,100.0,268.4352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,168.47066666666663,3.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,178.9568,3.0,100.0,894.7841999999999,1.0,100.0,358.61220000000003,4.0,100.0,278.22166666666675,3.0,100.0,388.67179999999996,2.0,100.0,0.0,2.0
100.0,394.2642,2.0,100.0,73.4,1.0,100.0,383.0794,2.0,100.0,81.08953333333334,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,313.1741333333334,3.0,100.0,355.8156,5.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,192.93779999999998,1.0,100.0,727.012,1.0,100.0,328.5534,3.0,100.0,0.0,2.0,100.0,651.5146,2.0,100.0,0.0,2.0
100.0,205.5204,3.0,100.0,120.93533333333332,2.0,100.0,134.2176,3.0,100.0,260.0466,2.0,100.0,78.99226666666667,1.0,99.97517994539588,29.621666666666673,5.0,100.0,433.41086666666666,1.0,100.0,633.3392666666666,5.0,0.0,0.0,0.0,100.0,279.62,2.0,0.0,0.0,0.0,100.0,125.829,2.0,100.0,298.49406666666664,3.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,2.0
100.0,398.45840000000004,1.0,100.0,260.0463333333334,3.0,100.0,564.8324,3.0,100.0,262.8428,2.0,100.0,130.0228,3.0,100.0,29.53446666666667,3.0,100.0,0.0,2.0,100.0,268.4352,2.0,100.0,120.23626666666664,2.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,139.81,2.0,100.0,294.3,3.0,100.0,0.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0
100.0,271.2314,1.0,0.0,0.0,0.0,100.0,408.2452,2.0,100.0,385.87559999999996,2.0,100.0,110.44946666666667,3.0,100.0,414.40520000000004,5.0,100.0,0.0,2.0,100.0,184.5492,2.0,100.0,364.9033333333334,5.0,100.0,349.5247333333333,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,222.2978,3.0
0.0,0.0,0.0,100.0,164.9758,1.0,100.0,31.238400000000002,3.0,0.0,0.0,0.0,100.0,119.5372,3.0,100.0,572.5214666666666,6.0,100.0,0.0,2.0,100.0,131.4214,2.0,100.0,242.57,3.0,100.0,475.3542666666667,1.0,100.0,0.0,2.0,100.0,645.9222,2.0,100.0,411.0414,2.0,100.0,0.0,2.0,100.0,0.0,2.0,100.0,184.54886666666667,3.0
100.0,30.75773333333333,3.0,100.0,159.3834,1.0,100.0,153.791,2.0,100.0,105.55626666666666,3.0,100.0,231.3854,3.0,100.0,1038.7878666666666,5.0,100.0,0.0,2.0,100.0,402.6528,2.0,100.0,183.1509333333333,3.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,377.487,2.0,100.0,120.23626666666664,2.0,100.0,0.0,2.0,0.0,0.0,0.0
100.0,242.04546666666667,6.0,100.0,125.829,2.0,100.0,0.0,2.0,100.0,111.8476,3.0,0.0,0.0,0.0,100.0,408.2452,2.0,100.0,503.316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,329.60139999999996,5.0,0.0,0.0,0.0,100.0,134.21720000000002,2.0,100.0,388.67179999999996,2.0,100.0,72.7008,2.0,100.0,0.0,2.0,100.0,444.5958,2.0
100.0,645.9222,2.0,100.0,426.4208,1.0,100.0,95.76953333333334,2.0,100.0,399.85659999999996,2.0,100.0,29.2284,3.0,100.0,75.49706666666667,2.0,0.0,0.0,0.0,100.0,226.49220000000003,2.0,100.0,0.0,2.0,100.0,316.49413333333325,5.0,100.0,115.3428,3.0,100.0,105.5042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,349.525,2.0
100.0,110.71433333333331,1.0,100.0,402.6528,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.96146666666667,3.0,100.0,225.0934666666667,5.0,100.0,306.18366666666674,3.0,100.0,0.0,2.0,100.0,641.3780666666667,4.0,0.0,0.0,0.0,100.0,142.6062,2.0,100.0,377.487,2.0,100.0,114.64386666666668,2.0,100.0,208.31653333333333,4.0,100.0,553.6476,2.0
100.0,97.867,1.0,0.0,0.0,0.0,100.0,238.03686666666664,3.0,100.0,444.5958,2.0,100.0,281.018,3.0,100.0,0.0,2.0,100.0,97.86666666666669,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,500.1702,3.0,100.0,268.435,3.0,0.0,0.0,0.0,100.0,117.4404,2.0,100.0,92.27413333333331,2.0,100.0,499.1218,2.0,100.0,503.316,2.0
99.97517994539588,383.7782,4.0,100.0,388.67179999999996,2.0,100.0,197.1315333333333,4.0,100.0,455.08166666666676,2.0,100.0,349.525,2.0,100.0,0.0,2.0,100.0,98.5656,3.0,100.0,255.852,3.0,100.0,0.0,2.0,100.0,320.86379999999997,1.0,0.0,0.0,0.0,100.0,150.9948,2.0,100.0,83.886,2.0,0.0,0.0,0.0,100.0,108.76053333333334,1.0,100.0,570.4248,2.0
100.0,471.15966666666674,2.0,100.0,651.5146,2.0,100.0,72.7008,2.0,100.0,159.383,3.0,100.0,553.6476,2.0,100.0,0.0,2.0,100.0,394.2642,2.0,100.0,226.49179999999998,3.0,100.0,0.0,2.0,100.0,301.98920000000004,1.0,100.0,109.0518,1.0,100.0,184.5492,2.0,100.0,466.96526666666676,4.0,100.0,79.6912,2.0,100.0,115.2732,1.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0,503.316,2.0,100.0,0.0,2.0,100.0,234.88039999999998,3.0,100.0,0.0,2.0,100.0,333.44653333333326,1.0,100.0,486.5389333333335,2.0,100.0,318.7666,4.0,100.0,218.1036,2.0,100.0,114.6442,1.0,100.0,97.689,1.0,0.0,0.0,0.0,100.0,364.904,3.0,100.0,369.0984,2.0,0.0,0.0,0.0,100.0,75.49706666666667,2.0
100.0,0.0,2.0,100.0,221.59853333333334,3.0,0.0,0.0,0.0,100.0,268.4352,2.0,100.0,0.0,2.0,100.0,125.0422,1.0,100.0,271.9302,3.0,100.0,753.5754,7.0,0.0,0.0,0.0,100.0,109.0518,1.0,0.0,0.0,0.0,100.0,402.65259999999995,3.0,0.0,0.0,0.0,100.0,268.4352,2.0,100.0,795.5185333333333,3.0,100.0,114.64386666666668,2.0
100.0,0.0,2.0,100.0,92.27413333333331,2.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,117.44013333333332,3.0,100.0,553.6472,6.0,100.0,567.737,2.0,0.0,0.0,0.0,100.0,92.2746,1.0,100.0,465.567,5.0,100.0,109.0518,1.0,100.0,383.0794,2.0,100.0,857.7342000000001,3.0,0.0,0.0,0.0
100.0,212.51093333333333,3.0,100.0,139.81,2.0,100.0,369.0984,2.0,100.0,0.0,2.0,100.0,202.37446666666668,1.0,100.0,76.89526666666666,2.0,0.0,0.0,0.0,100.0,343.93240000000003,3.0,100.0,489.33053333333334,2.0,100.0,0.0,2.0,100.0,226.49220000000003,1.0,100.0,343.93240000000003,3.0,100.0,95.0708,1.0,100.0,279.62,2.0,100.0,545.259,1.0,100.0,115.3428,3.0
0.0,0.0,0.0,100.0,105.9056,1.0,100.0,1157.6274666666666,2.0,100.0,0.0,2.0,100.0,204.1226,1.0,100.0,190.14146666666667,3.0,100.0,184.5492,2.0,100.0,612.3671999999999,6.0,100.0,517.7702666666667,2.0,100.0,0.0,2.0,100.0,738.1968,1.0,0.0,0.0,0.0,100.0,92.2746,1.0,100.0,338.34020000000004,2.0,0.0,0.0,0.0,100.0,132.12006666666667,3.0
100.0,236.9774,4.0,100.0,0.0,2.0,100.0,564.8324,1.0,100.0,366.302,5.0,100.0,131.4214,2.0,100.0,226.49220000000003,1.0,100.0,408.2452,2.0,100.0,322.961,3.0,100.0,442.49846666666673,1.0,100.0,39.146666666666654,1.0,100.0,105.5042,1.0,100.0,322.961,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87.92,1.0,100.0,107.65339999999999,3.0
100.0,374.6908,4.0,100.0,645.9222,2.0,100.0,301.98940000000005,3.0,100.0,634.737,4.0,99.97517994539588,219.50133333333332,3.0,100.0,110.71433333333331,1.0,100.0,125.829,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,301.98940000000005,3.0,100.0,0.0,2.0,100.0,1015.0211999999999,1.0,100.0,83.36113333333331,1.0,100.0,804.6064,3.0
100.0,40.54486666666667,1.0,100.0,512.0646,3.0,100.0,170.56820000000002,3.0,100.0,328.5532,3.0,100.0,569.3742000000001,2.0,0.0,0.0,0.0,100.0,279.6198,1.0,100.0,170.56820000000002,3.0,100.0,0.0,2.0,100.0,328.5532,3.0,100.0,272.62933333333336,5.0,100.0,499.1218,2.0,0.0,0.0,0.0,100.0,679.4766,1.0,0.0,0.0,0.0,100.0,738.197,2.0
100.0,282.41606666666667,3.0,100.0,444.5958,2.0,100.0,271.93059999999997,1.0,100.0,553.6476,2.0,100.0,460.44286666666665,2.0,100.0,26.56353333333333,1.0,100.0,352.32120000000003,2.0,100.0,128.6252,3.0,100.0,0.0,2.0,100.0,282.41606666666667,3.0,100.0,226.49220000000003,2.0,0.0,0.0,0.0,100.0,108.76053333333334,1.0,100.0,654.3108000000001,1.0,100.0,170.56820000000002,3.0,100.0,290.8046,3.0
100.0,545.2587333333333,2.0,100.0,461.3726,2.0,100.0,113.97066666666669,1.0,100.0,218.1036,2.0,100.0,334.1453333333333,4.0,100.0,40.54466666666666,1.0,100.0,459.97486666666657,3.0,100.0,142.6062,2.0,100.0,0.0,2.0,100.0,506.11220000000003,1.0,0.0,0.0,0.0,100.0,459.97486666666657,3.0,100.0,115.2732,1.0,0.0,0.0,0.0,100.0,128.6252,3.0,100.0,349.525,2.0
100.0,36.35026666666667,1.0,100.0,117.4404,2.0,100.0,279.6198,1.0,100.0,363.5057333333333,3.0,100.0,880.8023333333333,2.0,100.0,97.689,1.0,100.0,752.8764,3.0,100.0,608.1732,4.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,134.2176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.4352,3.0,0.0,0.0,0.0,100.0,553.6476,2.0
100.0,268.4352,3.0,100.0,0.0,2.0,100.0,503.316,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,417.24479999999994,2.0,100.0,656.4082,2.0,0.0,0.0,0.0,100.0,494.92726666666664,2.0,100.0,33.5544,2.0,100.0,534.0742666666667,4.0,100.0,380.283,3.0,100.0,722.8174,4.0,100.0,186.64606666666668,1.0,0.0,0.0,0.0
100.0,100.6632,2.0,100.0,461.373,2.0,100.0,139.81,3.0,100.0,248.8618,3.0,100.0,0.0,2.0,100.0,570.4248,2.0,100.0,276.8236,1.0,100.0,419.43,1.0,100.0,93.78139999999999,1.0,100.0,896.1818000000001,2.0,100.0,178.9568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,384.4776,1.0,100.0,441.79940000000005,1.0,100.0,631.2417333333333,4.0
100.0,442.49846666666673,1.0,100.0,151.6412,2.0,100.0,117.4404,2.0,100.0,332.7478,4.0,100.0,0.0,2.0,100.0,394.2642,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,104.85293333333334,1.0,100.0,721.4196,1.0,100.0,386.924,1.0,100.0,450.1881333333334,2.0,100.0,332.04866666666675,1.0,100.0,419.43,1.0,100.0,421.5272,1.0,100.0,304.0866,1.0
100.0,260.0466,2.0,100.0,209.0546,2.0,100.0,134.2176,2.0,100.0,483.39300000000003,2.0,100.0,440.4012,1.0,100.0,471.1595333333333,2.0,100.0,58.719800000000006,1.0,100.0,204.1226,3.0,99.97517994539588,414.0118,2.0,100.0,1068.8472666666669,2.0,100.0,462.072,1.0,100.0,292.20259999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,408.7838,2.0,100.0,1426.063,3.0,100.0,369.0980666666667,2.0,0.0,0.0,0.0,100.0,402.65259999999995,3.0,100.0,478.84913333333344,1.0,100.0,350.2238,2.0,100.0,181.753,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.9928,1.0,100.0,176.16013333333333,3.0,100.0,440.4012,1.0,100.0,276.8236,1.0,100.0,542.4628,1.0,100.0,109.4118,1.0
100.0,516.597,4.0,100.0,478.84913333333344,1.0,0.0,0.0,0.0,100.0,1643.467466666667,4.0,0.0,0.0,0.0,100.0,333.44686666666666,1.0,100.0,299.8922,1.0,100.0,98.56566666666669,1.0,100.0,339.738,3.0,100.0,137.66026666666664,2.0,100.0,444.76953333333336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,710.2348000000001,1.0,100.0,108.76053333333334,1.0
100.0,448.71973333333324,2.0,0.0,0.0,0.0,100.0,434.80906666666664,3.0,100.0,1255.4948,3.0,100.0,333.44686666666666,1.0,100.0,294.2998,1.0,0.0,0.0,0.0,100.0,535.472,2.0,100.0,343.93240000000003,3.0,100.0,169.4341333333333,2.0,99.97517994539588,258.29859999999996,2.0,100.0,121.6344,1.0,100.0,90.52506666666666,1.0,100.0,478.1502,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,362.80633333333327,2.0,100.0,97.689,1.0,100.0,93.8472,1.0,0.0,0.0,0.0,100.0,199.92773333333332,1.0,100.0,348.1266,3.0,100.0,1470.8021999999999,3.0,100.0,279.6198,1.0,0.0,0.0,0.0,100.0,109.4118,1.0,100.0,159.3834,1.0,100.0,125.82866666666669,1.0,100.0,126.996,1.0,100.0,673.8842,1.0,100.0,279.6198,1.0,100.0,306.18359999999996,3.0
100.0,271.93059999999997,1.0,100.0,108.76053333333334,1.0,100.0,98.56533333333331,1.0,100.0,415.23546666666675,1.0,100.0,322.961,3.0,100.0,402.65259999999995,3.0,100.0,1311.4188000000001,3.0,100.0,271.93059999999997,1.0,100.0,99.0902,1.0,100.0,125.0422,1.0,100.0,399.8556666666667,4.0,0.0,0.0,0.0,100.0,230.686,3.0,100.0,894.7841999999999,1.0,0.0,0.0,0.0,100.0,97.867,1.0
100.0,819.6351999999999,5.0,100.0,1311.4188000000001,3.0,100.0,168.47066666666663,3.0,100.0,277.5227333333333,1.0,100.0,93.78139999999999,1.0,100.0,331.3495333333333,3.0,100.0,727.012,1.0,100.0,114.6442,1.0,100.0,91.7496,1.0,0.0,0.0,0.0,100.0,264.24086666666665,3.0,100.0,115.2732,1.0,0.0,0.0,0.0,100.0,232.08433333333338,3.0,100.0,488.63546666666673,4.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,313.1741333333334,3.0,100.0,260.0463333333334,3.0,100.0,264.24086666666665,3.0,100.0,822.0826,6.0,100.0,578.8134,1.0,100.0,413.1384,2.0,100.0,105.9056,1.0,100.0,1177.2012,3.0,0.0,0.0,0.0,100.0,97.689,1.0,100.0,304.0866,1.0,0.0,0.0,0.0,100.0,770.3526,4.0,100.0,104.85293333333334,1.0
100.0,205.5204,3.0,100.0,222.2978,3.0,100.0,746.5854,1.0,100.0,109.0518,1.0,100.0,111.1484,1.0,100.0,125.0422,1.0,100.0,29.621666666666673,3.0,100.0,574.6186666666666,4.0,100.0,682.9713333333334,6.0,100.0,1269.4758,3.0,100.0,260.0463333333334,3.0,0.0,0.0,0.0,100.0,292.20259999999996,1.0,100.0,306.18359999999996,3.0,0.0,0.0,0.0,100.0,98.34026666666666,1.0
100.0,130.0228,3.0,100.0,459.97486666666657,3.0,100.0,264.24086666666665,3.0,0.0,0.0,0.0,100.0,606.7754,1.0,100.0,499.1214,4.0,100.0,117.45446666666668,4.0,100.0,276.8236,1.0,100.0,434.1098,3.0,100.0,1974.1186,3.0,100.0,184.54886666666667,3.0,100.0,95.0708,1.0,0.0,0.0,0.0,100.0,322.961,3.0,100.0,93.78139999999999,1.0,0.0,0.0,0.0
100.0,31.3258,5.0,100.0,332.04866666666675,1.0,100.0,243.2694,3.0,100.0,110.44946666666667,3.0,100.0,469.7616,1.0,100.0,301.98940000000005,3.0,0.0,0.0,0.0,100.0,184.549,1.0,0.0,0.0,0.0,100.0,1730.8488,3.0,99.97517994539588,455.7803333333333,4.0,0.0,0.0,0.0,100.0,483.74233333333336,5.0,0.0,0.0,0.0,100.0,104.85293333333334,1.0,100.0,267.90999999999997,4.0
100.0,505.194,8.0,100.0,225.0938,1.0,100.0,1539.3089333333332,6.0,100.0,226.49220000000003,1.0,100.0,478.62326666666667,4.0,0.0,0.0,0.0,100.0,119.5372,3.0,0.0,0.0,0.0,100.0,540.3653999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,178.2574,3.0,100.0,268.4352,2.0,100.0,436.2072,1.0,0.0,0.0,0.0,100.0,90.52506666666666,1.0
100.0,67.1088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.75773333333333,3.0,100.0,353.719,3.0,100.0,473.95546666666667,4.0,100.0,105.55626666666666,3.0,100.0,1351.2640666666666,5.0,99.97517994539588,488.6354666666666,4.0,100.0,87.92,1.0,100.0,344.63140000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.5544,2.0,100.0,510.6552666666666,3.0,100.0,126.996,1.0
0.0,0.0,0.0,100.0,100.6632,2.0,100.0,30.932599999999997,3.0,100.0,123.73126666666663,2.0,100.0,111.8476,3.0,100.0,685.0685333333332,4.0,0.0,0.0,0.0,100.0,1672.8273333333334,5.0,100.0,531.9765333333334,4.0,100.0,83.36113333333331,1.0,100.0,183.1509333333333,3.0,0.0,0.0,0.0,100.0,142.60586666666666,1.0,100.0,0.0,2.0,100.0,470.1107333333333,3.0,0.0,0.0,0.0
100.0,188.04413333333332,5.0,100.0,188.6115333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,363.5057333333333,3.0,100.0,120.23626666666664,2.0,100.0,1736.4414,3.0,100.0,294.2998,1.0,100.0,264.24086666666665,3.0,100.0,115.3428,3.0,100.0,149.8579333333333,5.0,100.0,98.56566666666669,1.0,100.0,167.772,2.0,100.0,320.86379999999997,1.0,0.0,0.0,0.0
100.0,47.5354,3.0,100.0,527.0832666666666,5.0,100.0,1493.1718,3.0,100.0,461.3725333333334,4.0,100.0,111.1486,3.0,100.0,253.23046666666667,5.0,100.0,121.6344,1.0,0.0,0.0,0.0,100.0,67.1088,2.0,100.0,67.1088,3.0,0.0,0.0,0.0,100.0,130.722,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,120.23626666666664,2.0,100.0,425.72046666666665,3.0
100.0,47.5354,3.0,100.0,717.924,4.0,0.0,0.0,0.0,100.0,249.56039999999996,4.0,0.0,0.0,0.0,100.0,268.4352,2.0,0.0,0.0,0.0,100.0,72.7012,3.0,100.0,100.6632,2.0,0.0,0.0,0.0,100.0,28.00533333333333,3.0,100.0,253.6236,6.0,100.0,1610.6118666666666,4.0,100.0,97.86666666666669,3.0,100.0,464.16853333333324,3.0,0.0,0.0,0.0
