interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
14,2,2,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19290.0,1205.625,"[300.0, 2714.7668985190107]",1507.3834492595054,"[0.08556351999999999, 0.036883120000000005]",0.06122332,0,0.0,"[8, 2]"
15,1,0,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",18570.0,1238.0,[3534.668034556681],3534.668034556681,[0.18902312],0.18902312,0,0.0,[3]
16,0,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19260.0,1203.75,[],0.0,[],0.0,0,0.0,[]
17,1,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19260.0,1203.75,[825.6851261677647],825.6851261677647,[0.0369098],0.0369098,0,0.0,[9]
18,1,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19260.0,1203.75,[1069.0075651952156],1069.0075651952156,[0.0],0.0,0,0.0,[9]
19,1,0,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19260.0,1284.0,[4899.446554129671],4899.446554129671,[0.5687467199999999],0.5687467199999999,0,0.0,[1]
20,1,2,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",18540.0,1236.0,[5647.259550361118],5647.259550361118,[0.31093743999999995],0.31093743999999995,0,0.0,[1]
21,2,2,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19230.0,1282.0,"[5746.17615441089, 974.8981243317845]",3360.5371393713376,"[0.4183110933333334, 0.0]",0.2091555466666667,0,0.0,"[1, 12]"
22,0,2,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
23,0,0,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
24,2,1,"[1425.0, 735.0, 735.0, 1425.0, 1424.5457930007447, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19259.545793000747,1283.969719533383,"[2175.405442359647, 1150.4447017524733]",1662.9250720560603,"[0.0299192, 0.05704234666666666]",0.043480773333333333,0,0.0,"[11, 14]"
25,1,1,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19260.0,1284.0,[4908.051045549255],4908.051045549255,[0.06738826666666665],0.06738826666666665,1,100.0,[6]
26,4,4,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1330.0,"[7451.45364606176, 5303.255462299701, 7174.838335717365, 4050.8192732259604]",5995.091679326197,"[0.1347765333333333, 0.069905, 0.20827308, 0.04138354666666667]",0.11358453999999998,2,50.0,"[1, 6, 1, 8]"
27,3,3,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1332.0,"[5464.869171399614, 859.2849715924706, 4474.208354800164]",3599.4541659307492,"[0.10709439999999999, 0.0738196, 0.026843359999999997]",0.06925245333333334,2,66.66666666666667,"[6, 17, 8]"
28,2,4,"[1425.0, 1425.0, 1425.0, 1425.0, 1424.5457930007447, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 795.0, 1514.4713328369323, 795.0, 1515.0, 795.0]",19949.017125837676,1246.8135703648547,"[1826.6204272033988, 2752.4608708450787]",2289.5406490242385,"[0.29947308, 0.08053056]",0.19000182,2,100.0,"[15, 12]"
29,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
30,1,0,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19230.0,1282.0,[766.3801910236862],766.3801910236862,[0.39929744],0.39929744,1,100.0,[19]
31,2,2,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 795.0, 1515.0, 795.0, 1514.4713328369323, 795.0, 1515.0, 795.0]",19229.471332836933,1281.9647555224622,"[5558.102749054555, 1049.1837427528042]",3303.6432459036796,"[0.03131733333333332, 0.05816096]",0.04473914666666666,1,50.0,"[9, 19]"
32,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19230.0,1282.0,[],0.0,[],0.0,0,0.0,[]
33,1,1,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19230.0,1282.0,[6468.470468125283],6468.470468125283,[0.29947308],0.29947308,1,100.0,[8]
34,1,2,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0]",19950.0,1330.0,[2449.3455058936643],2449.3455058936643,[0.026843359999999997],0.026843359999999997,1,100.0,[18]
35,2,5,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 795.0]",19950.0,1246.875,"[4162.580806413882, 7500.04720333539]",5831.314004874635,"[0.1342176, 0.12932410000000003]",0.13177085,2,100.0,"[14, 6]"
36,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
37,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
38,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 795.0]",19950.0,1246.875,[],0.0,[],0.0,0,0.0,[]
39,1,1,"[1424.5457930007447, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 795.0]",19949.545793000747,1246.8466120625467,[997.2994836407058],997.2994836407058,[0.10737407999999998],0.10737407999999998,1,100.0,[25]
40,1,1,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 795.0]",19260.0,1203.75,[2633.799301571804],2633.799301571804,[0.0503316],0.0503316,1,100.0,[22]
41,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 795.0]",19260.0,1203.75,[],0.0,[],0.0,0,0.0,[]
42,3,2,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19290.0,1286.0,"[4510.218603238473, 4300.3882783949475, 4500.0]",4436.868960544473,"[0.4362072, 0.297795, 0.193462]",0.3091547333333333,3,100.0,"[18, 19, 18]"
43,2,2,"[1425.0, 735.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1514.4713328369323, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",18599.471332836933,1239.9647555224622,"[3340.938381266527, 4803.5787707726]",4072.2585760195634,"[0.07549739999999999, 0.16106112]",0.11827926,2,100.0,"[22, 18]"
44,2,3,"[1424.5457930007447, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19319.545793000747,1207.4716120625467,"[4555.990042725967, 183.2591377882941]",2369.624590257131,"[0.06039792, 0.030338586666666664]",0.04536825333333333,2,100.0,"[20, 31]"
45,2,2,"[1425.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0]",20040.0,1252.5,"[1799.3718128288237, 6730.290278943762]",4264.8310458862925,"[0.0195734, 0.02013264]",0.01985302,2,100.0,"[29, 15]"
46,2,1,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",18630.0,1242.0,"[150.93926818692157, 3036.574353365363]",1593.7568107761424,"[0.030338586666666664, 0.0]",0.015169293333333332,2,100.0,"[33, 25]"
47,0,1,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",18630.0,1164.375,[],0.0,[],0.0,0,0.0,[]
48,2,1,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",17940.0,1196.0,"[4427.145000775094, 930.5929130833069]",2678.8689569292,"[0.04026528, 0.10625549333333331]",0.07326038666666665,2,100.0,"[24, 32]"
49,0,1,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",18630.0,1164.375,[],0.0,[],0.0,0,0.0,[]
50,0,0,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1514.4713328369323, 1515.0, 795.0, 1514.4713328369323, 795.0, 1515.0, 1515.0]",18628.942665673865,1164.3089166046166,[],0.0,[],0.0,0,0.0,[]
51,1,1,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",18629.471332836933,1164.3419583023083,[1523.7828104349906],1523.7828104349906,[0.046416866666666674],0.046416866666666674,1,100.0,[32]
52,1,2,"[735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 795.0, 1514.4713328369323, 1515.0]",17908.942665673865,1119.3089166046166,[4908.084739682588],4908.084739682588,[0.10108239999999998],0.10108239999999998,1,100.0,[25]
53,2,2,"[735.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",18599.471332836933,1239.9647555224622,"[7348.510880199992, 7342.439521509998]",7345.475200854995,"[0.1224734666666667, 0.0503316]",0.08640253333333335,2,100.0,"[20, 19]"
54,2,4,"[735.0, 735.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",17940.0,1196.0,"[8226.853904916294, 5775.542973625695]",7001.198439270995,"[0.36315627999999994, 0.06738826666666665]",0.2152722733333333,2,100.0,"[19, 25]"
55,1,2,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1424.5457930007447, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19319.545793000747,1207.4716120625467,[2546.765634803049],2546.765634803049,[0.0391468],0.0391468,1,100.0,[33]
56,2,1,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1514.4713328369323, 1515.0]",20039.471332836933,1335.9647555224622,"[2089.048596261405, 2450.458906565865]",2269.7537514136347,"[0.035791359999999994, 0.005924333333333334]",0.020857846666666666,2,100.0,"[36, 34]"
57,2,1,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19320.0,1380.0,"[1532.562561812652, 4839.28290861807]",3185.922735215361,"[0.0, 0.02852117333333333]",0.014260586666666665,2,100.0,"[38, 29]"
58,2,5,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 1515.0]",20009.471332836933,1250.5919583023083,"[2764.5501451404657, 4534.744159769582]",3649.6471524550243,"[0.0, 0.0738196]",0.0369098,2,100.0,"[35, 30]"
59,1,1,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",20730.0,1295.625,[1500.0],1500.0,[0.008886500000000002],0.008886500000000002,1,100.0,[38]
60,0,1,"[1425.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1514.4713328369323, 1515.0]",20009.471332836933,1250.5919583023083,[],0.0,[],0.0,0,0.0,[]
61,2,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1514.4713328369323, 1515.0]",20699.471332836933,1379.9647555224622,"[2304.575339620944, 1289.9925801186423]",1797.283959869793,"[0.11156815999999997, 0.0]",0.055784079999999986,2,100.0,"[39, 41]"
62,2,4,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1514.4713328369323, 1515.0, 1515.0, 1514.4713328369323, 1515.0]",19288.942665673865,1285.9295110449243,"[994.5042984345097, 1123.4921520270589]",1058.9982252307843,"[0.046976159999999996, 0.13925060000000003]",0.09311338000000001,2,100.0,"[43, 42]"
63,1,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1424.5457930007447, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19289.545793000747,1285.969719533383,[2300.931780221275],2300.931780221275,[0.005924333333333334],0.005924333333333334,1,100.0,[40]
64,3,3,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",19980.0,1332.0,"[5793.763219363855, 1799.9999999999998, 2986.9021414548642]",3526.8884536062396,"[0.0, 0.20880545999999997, 0.16008236666666664]",0.12296260888888888,3,100.0,"[32, 42, 39]"
65,1,1,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",20700.0,1380.0,[1957.970548361925],1957.970548361925,[0.13281936666666663],0.13281936666666663,1,100.0,[42]
66,0,0,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1514.4713328369323, 1515.0]",20699.471332836933,1379.9647555224622,[],0.0,[],0.0,0,0.0,[]
67,1,1,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",20730.0,1382.0,[2262.780340522104],2262.780340522104,[0.30156991999999994],0.30156991999999994,1,100.0,[42]
68,4,4,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1427.142857142857,"[1196.073094039235, 7609.423086445903, 1987.374081922876, 1570.2643832156682]",3090.7836614059206,"[0.26004652, 0.3271554, 0.19964872, 0.01607803333333333]",0.20073216833333335,4,100.0,"[46, 31, 44, 44]"
69,0,0,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1427.142857142857,[],0.0,[],0.0,0,0.0,[]
70,2,1,"[1425.0, 735.0, 1425.0, 1424.5457930007447, 735.0, 735.0, 1425.0, 735.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",18599.545793000747,1430.7342917692881,"[4493.585310555905, 2214.2919631079767]",3353.938636831941,"[0.04220168, 0.21894245999999998]",0.13057206999999998,2,100.0,"[41, 44]"
71,0,3,"[1425.0, 735.0, 1425.0, 1424.5457930007447, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19979.545793000747,1248.7216120625467,[],0.0,[],0.0,0,0.0,[]
72,4,2,"[1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20670.0,1476.4285714285713,"[900.0, 8658.339164164405, 300.0, 8114.907887374188]",4493.3117628846485,"[0.0, 0.18371020000000005, 0.02572485333333333, 1.1058979]",0.32883323833333333,4,100.0,"[48, 32, 50, 32]"
73,1,1,"[1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19980.0,1536.923076923077,[4200.0],4200.0,[0.0335544],0.0335544,1,100.0,[42]
74,1,3,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21390.0,1426.0,[1890.819148807647],1890.819148807647,[0.10709439999999999],0.10709439999999999,1,100.0,[47]
75,2,3,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1334.0,"[1068.6517415917026, 2001.150844128059]",1534.9012928598809,"[0.0, 0.05368704]",0.02684352,2,100.0,"[53, 48]"
76,0,0,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1334.0,[],0.0,[],0.0,0,0.0,[]
77,1,0,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 735.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",19319.471332836933,1379.962238059781,[1607.2231558585092],1607.2231558585092,[0.18007528],0.18007528,1,100.0,[51]
78,0,2,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1250.625,[],0.0,[],0.0,0,0.0,[]
79,0,0,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1250.625,[],0.0,[],0.0,0,0.0,[]
80,3,1,"[1425.0, 1425.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",20040.0,1431.4285714285713,"[4656.536184748883, 1200.0000000000002, 2400.0]",2752.1787282496275,"[1.1408504000000002, 0.05704234666666666, 0.13198046000000002]",0.443291068888889,3,100.0,"[47, 53, 50]"
81,1,3,"[1425.0, 1425.0, 735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",20040.0,1336.0,[7875.356146730905],7875.356146730905,[0.0],0.0,1,100.0,[40]
82,1,2,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0]",20010.0,1250.625,[5119.596209299675],5119.596209299675,[0.04026528],0.04026528,1,100.0,[45]
83,2,1,"[1425.0, 1425.0, 735.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0]",20009.471332836933,1333.9647555224622,"[1200.0, 3273.644786389516]",2236.8223931947578,"[0.0, 0.1342176]",0.0671088,2,100.0,"[56, 50]"
84,3,2,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 795.0, 1515.0, 1515.0]",19260.0,1375.7142857142858,"[1069.0075651952156, 2869.761717827255, 2964.0260541342095]",2300.931779052227,"[0.0, 0.07549739999999999, 0.026843359999999997]",0.03411358666666666,3,100.0,"[57, 52, 52]"
85,3,4,"[735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19980.0,1332.0,"[6578.57631231255, 899.9999999999999, 5804.158171208713]",4427.578161173754,"[0.06738826666666665, 0.012862426666666664, 0.0894784]",0.05657636444444444,3,100.0,"[45, 58, 46]"
